,MeanDecreaseGini,Features
CAT_VSA_EState1,1.04355570757161,CAT_VSA_EState1
RCTB_NumValenceElectrons,1.04024302099952,RCTB_NumValenceElectrons
CAT_Chi1v,1.03234909786709,CAT_Chi1v
CAT_PEOE_VSA9,1.02762591376749,CAT_PEOE_VSA9
CAT_Chi0,1.02527259158623,CAT_Chi0
CAT_Kappa3,0.9859964740953,CAT_Kappa3
CAT_Chi0v,0.975463458742575,CAT_Chi0v
PRO_TPSA,0.962283927679365,PRO_TPSA
PRO_NumHeteroatoms,0.957642833259624,PRO_NumHeteroatoms
CAT_Chi3v,0.955576075496375,CAT_Chi3v
CAT_Chi2v,0.944299200893188,CAT_Chi2v
CAT_MolLogP,0.937073479453834,CAT_MolLogP
PRO_SlogP_VSA7,0.935589432199717,PRO_SlogP_VSA7
PRO_SlogP_VSA4,0.919244498900356,PRO_SlogP_VSA4
CAT_LabuteASA,0.919088854584391,CAT_LabuteASA
CAT_NumRotatableBonds,0.914191827769887,CAT_NumRotatableBonds
RCTB_TPSA,0.913456956849057,RCTB_TPSA
RCTB_NumRotatableBonds,0.90502656076335,RCTB_NumRotatableBonds
PRO_EState_VSA10,0.903999906549825,PRO_EState_VSA10
CAT_Chi4n,0.886612132536254,CAT_Chi4n
CAT_MolMR,0.871695838464972,CAT_MolMR
CAT_NumAromaticHeterocycles,0.86963091091836,CAT_NumAromaticHeterocycles
CAT_VSA_EState9,0.866360596878362,CAT_VSA_EState9
CAT_PEOE_VSA7,0.857673855784497,CAT_PEOE_VSA7
CAT_SlogP_VSA5,0.842424749344054,CAT_SlogP_VSA5
PRO_PEOE_VSA1,0.830494639558502,PRO_PEOE_VSA1
CAT_Kappa2,0.811531085841792,CAT_Kappa2
CAT_201,0.810767968871845,CAT_201
RCTB_SlogP_VSA2,0.79820826568451,RCTB_SlogP_VSA2
RCTB_VSA_EState3,0.7890631104777,RCTB_VSA_EState3
PRO_HeavyAtomCount,0.784995849971594,PRO_HeavyAtomCount
CAT_VSA_EState5,0.781514700534632,CAT_VSA_EState5
CAT_VSA_EState2,0.781440964627933,CAT_VSA_EState2
CAT_BalabanJ,0.757152590862139,CAT_BalabanJ
CAT_BertzCT,0.747880023558025,CAT_BertzCT
CAT_HeavyAtomCount,0.747201550228369,CAT_HeavyAtomCount
CAT_HeavyAtomMolWt,0.742120374141986,CAT_HeavyAtomMolWt
CAT_116,0.726122845122725,CAT_116
RCTB_EState_VSA8,0.716182924614076,RCTB_EState_VSA8
RCTA_BCUT2D_LOGPHI,0.69886288152185,RCTA_BCUT2D_LOGPHI
CAT_fr_pyridine,0.695705092087682,CAT_fr_pyridine
CAT_SMR_VSA7,0.689151932758742,CAT_SMR_VSA7
PRO_200,0.681445697009258,PRO_200
CAT_FpDensityMorgan2,0.677821835722332,CAT_FpDensityMorgan2
CAT_VSA_EState3,0.676401609355466,CAT_VSA_EState3
CAT_Chi2n,0.674273334273309,CAT_Chi2n
PRO_PEOE_VSA14,0.660786936118644,PRO_PEOE_VSA14
CAT_NumValenceElectrons,0.652097781379938,CAT_NumValenceElectrons
RCTB_HeavyAtomCount,0.649960659777874,RCTB_HeavyAtomCount
PRO_NumHAcceptors,0.649467409942137,PRO_NumHAcceptors
RCTB_SMR_VSA6,0.64730900001685,RCTB_SMR_VSA6
RCTB_VSA_EState9,0.644575593404887,RCTB_VSA_EState9
PRO_VSA_EState3,0.643450877076531,PRO_VSA_EState3
PRO_BCUT2D_LOGPLOW,0.639674601810471,PRO_BCUT2D_LOGPLOW
CAT_VSA_EState6,0.639556463891303,CAT_VSA_EState6
PRO_168,0.629506526562286,PRO_168
PRO_SMR_VSA6,0.624665478163702,PRO_SMR_VSA6
RCTB_SlogP_VSA8,0.624475286068573,RCTB_SlogP_VSA8
CAT_EState_VSA1,0.613371918543976,CAT_EState_VSA1
PRO_EState_VSA8,0.61307177801864,PRO_EState_VSA8
CAT_Chi1n,0.608504417844321,CAT_Chi1n
CAT_131,0.60358826017966,CAT_131
CAT_SlogP_VSA3,0.594605832732426,CAT_SlogP_VSA3
CAT_SMR_VSA3,0.584390459520782,CAT_SMR_VSA3
PRO_249,0.580502627528116,PRO_249
CAT_FpDensityMorgan1,0.574523195682036,CAT_FpDensityMorgan1
CAT_SlogP_VSA8,0.573350138692192,CAT_SlogP_VSA8
CAT_PEOE_VSA6,0.567745070980305,CAT_PEOE_VSA6
PRO_SlogP_VSA8,0.567525783600955,PRO_SlogP_VSA8
PRO_101,0.56565814992135,PRO_101
RCTB_SMR_VSA9,0.55680392566648,RCTB_SMR_VSA9
CAT_Chi1,0.554358576017221,CAT_Chi1
RCTB_PEOE_VSA5,0.552679330188035,RCTB_PEOE_VSA5
RCTA_FpDensityMorgan1,0.538554031655009,RCTA_FpDensityMorgan1
CAT_TPSA,0.535214623605702,CAT_TPSA
RCTB_199,0.533164086176041,RCTB_199
PRO_25,0.530521011460704,PRO_25
PRO_241,0.522190176251825,PRO_241
RCTB_PEOE_VSA1,0.518880812516557,RCTB_PEOE_VSA1
CAT_Chi3n,0.516391155672109,CAT_Chi3n
CAT_193,0.511934022029453,CAT_193
PRO_237,0.506747184009344,PRO_237
RCTB_16,0.504254617057072,RCTB_16
PRO_45,0.497682181591048,PRO_45
PRO_204,0.497522316846358,PRO_204
RCTB_183,0.497095042288168,RCTB_183
PRO_73,0.494185837015907,PRO_73
CAT_EState_VSA8,0.474269135545641,CAT_EState_VSA8
CAT_Chi0n,0.471159954035986,CAT_Chi0n
PRO_NOCount,0.469089202788451,PRO_NOCount
RCTB_116,0.463350244564017,RCTB_116
RCTB_233,0.455738523124433,RCTB_233
RCTB_176,0.455017645159714,RCTB_176
RCTB_fr_allylic_oxid,0.447723161068019,RCTB_fr_allylic_oxid
CAT_fr_Ar_N,0.442154885339415,CAT_fr_Ar_N
CAT_175,0.441796718683244,CAT_175
RCTB_200,0.428360414904743,RCTB_200
CAT_212,0.428070142574891,CAT_212
RCTA_FpDensityMorgan2,0.423249154612439,RCTA_FpDensityMorgan2
CAT_166,0.423173930715437,CAT_166
RCTB_Ipc,0.417304223689123,RCTB_Ipc
CAT_114,0.412723238979501,CAT_114
RCTB_NumHeteroatoms,0.411912770692793,RCTB_NumHeteroatoms
RCTB_NOCount,0.406836539936296,RCTB_NOCount
CAT_67,0.404979068659494,CAT_67
RCTB_166,0.401731197118368,RCTB_166
PRO_29,0.396978896480099,PRO_29
CAT_SlogP_VSA4,0.395588274858021,CAT_SlogP_VSA4
CAT_PEOE_VSA1,0.394741349656655,CAT_PEOE_VSA1
RCTB_172,0.394632985169987,RCTB_172
CAT_NumAromaticRings,0.394626084020732,CAT_NumAromaticRings
CAT_PEOE_VSA2,0.393306319468165,CAT_PEOE_VSA2
PRO_157,0.390688488859974,PRO_157
PRO_107,0.389672488458743,PRO_107
SOL.C1CCOC1,0.385706518910219,SOL.C1CCOC1
RCTB_EState_VSA10,0.384856878303557,RCTB_EState_VSA10
RCTB_136,0.384540483845051,RCTB_136
PRO_39,0.383756909059182,PRO_39
RCTB_212,0.383280762006746,RCTB_212
CAT_SMR_VSA4,0.382911045611832,CAT_SMR_VSA4
RCTB_174,0.378780272561336,RCTB_174
CAT_EState_VSA10,0.372107898827361,CAT_EState_VSA10
RCTB_163,0.371571267726488,RCTB_163
PRO_141,0.367762511824889,PRO_141
PRO_SlogP_VSA10,0.364787990697673,PRO_SlogP_VSA10
PRO_PEOE_VSA2,0.36436912573018,PRO_PEOE_VSA2
PRO_187,0.364123650190983,PRO_187
CAT_NumHAcceptors,0.363323590870843,CAT_NumHAcceptors
CAT_Ipc,0.363261827804047,CAT_Ipc
RCTA_FpDensityMorgan3,0.362554787749727,RCTA_FpDensityMorgan3
RCTA_BCUT2D_MWHI,0.36073856078751,RCTA_BCUT2D_MWHI
RCTB_NumHAcceptors,0.356882345736983,RCTB_NumHAcceptors
RCTA_BCUT2D_CHGHI,0.354802850885503,RCTA_BCUT2D_CHGHI
RCTB_28,0.354173975633312,RCTB_28
PRO_SlogP_VSA1,0.350321464563267,PRO_SlogP_VSA1
RCTB_249,0.349300388917707,RCTB_249
PRO_80,0.333229056843765,PRO_80
CAT_fr_halogen,0.333038845563819,CAT_fr_halogen
PRO_219,0.331642753096519,PRO_219
RCTB_107,0.329156275407608,RCTB_107
PRO_233,0.325751428711335,PRO_233
CAT_59,0.323115825760768,CAT_59
RCTB_245,0.32276651017267,RCTB_245
RCTA_BCUT2D_MRHI,0.3221368654943,RCTA_BCUT2D_MRHI
RCTA_qed,0.321094321492311,RCTA_qed
RCTB_241,0.31757185723802,RCTB_241
PRO_fr_allylic_oxid,0.313843041239584,PRO_fr_allylic_oxid
CAT_SlogP_VSA1,0.311700774612374,CAT_SlogP_VSA1
RCTB_PEOE_VSA2,0.308048856301774,RCTB_PEOE_VSA2
RCTB_102,0.306388167451305,RCTB_102
PRO_31,0.306116707590947,PRO_31
PRO_SMR_VSA4,0.305177793040121,PRO_SMR_VSA4
RCTB_31,0.302154442025934,RCTB_31
CAT_SMR_VSA6,0.299644256820601,CAT_SMR_VSA6
RCTB_244,0.293249108683737,RCTB_244
PRO_119,0.292736853349354,PRO_119
PRO_26,0.292214285889169,PRO_26
PRO_42,0.291365541331515,PRO_42
PRO_185,0.290254171540426,PRO_185
PRO_PEOE_VSA10,0.288988656361837,PRO_PEOE_VSA10
PRO_244,0.288483492114974,PRO_244
RCTB_105,0.287037388815903,RCTB_105
CAT_RingCount,0.283647771688142,CAT_RingCount
PRO_246,0.283355730861664,PRO_246
RCTB_PEOE_VSA14,0.283168190276264,RCTB_PEOE_VSA14
CAT_136,0.283053537865806,CAT_136
RCTA_MinAbsEStateIndex,0.281470209989896,RCTA_MinAbsEStateIndex
PRO_64,0.280385511426794,PRO_64
CAT_NOCount,0.27750910562688,CAT_NOCount
CAT_EState_VSA2,0.273705144440735,CAT_EState_VSA2
CAT_fr_NH0,0.271889743447928,CAT_fr_NH0
PRO_fr_C_O_noCOO,0.268983886486281,PRO_fr_C_O_noCOO
ADD..B...CC..CC.CC..Na..,0.268959010058002,ADD..B...CC..CC.CC..Na..
PRO_180,0.26886895842638,PRO_180
RCTB_SlogP_VSA1,0.266800856728675,RCTB_SlogP_VSA1
CAT_MinAbsPartialCharge,0.263268267974227,CAT_MinAbsPartialCharge
RCTB_25,0.260347513331315,RCTB_25
RCTB_227,0.259688146089502,RCTB_227
CAT_PEOE_VSA3,0.259150470789723,CAT_PEOE_VSA3
RCTB_fr_amide,0.258537151987203,RCTB_fr_amide
PRO_21,0.258126341341874,PRO_21
PRO_61,0.256973355210209,PRO_61
PRO_43,0.253608556211933,PRO_43
RCTB_186,0.253198325973137,RCTB_186
PRO_124,0.252985249232588,PRO_124
PRO_63,0.252873906939869,PRO_63
PRO_218,0.252641396380881,PRO_218
PRO_0,0.252256243109165,PRO_0
CAT_213,0.251177498853852,CAT_213
PRO_133,0.250898280003169,PRO_133
RCTB_63,0.250422924516077,RCTB_63
CAT_SMR_VSA9,0.247424375629168,CAT_SMR_VSA9
RCTB_SlogP_VSA10,0.247256496925662,RCTB_SlogP_VSA10
PRO_RingCount,0.246753036388676,PRO_RingCount
RCTB_96,0.245488654439339,RCTB_96
PRO_fr_NH0,0.245440155550414,PRO_fr_NH0
RCTB_fr_C_O_noCOO,0.244912335452841,RCTB_fr_C_O_noCOO
PRO_85,0.244127598439747,PRO_85
PRO_138,0.242220808416645,PRO_138
RCTB_141,0.24154372810902,RCTB_141
CAT_111,0.241047707896,CAT_111
PRO_38,0.240594845185813,PRO_38
RCTB_64,0.239103014020531,RCTB_64
PRO_210,0.238202364304721,PRO_210
RCTB_13,0.237447253614039,RCTB_13
RCTB_139,0.237169364374572,RCTB_139
CAT_fr_benzene,0.237106754762794,CAT_fr_benzene
PRO_181,0.236542881059755,PRO_181
CAT_203,0.23638662703326,CAT_203
RCTA_BalabanJ,0.236325755754316,RCTA_BalabanJ
RCTA_Kappa3,0.234045695568186,RCTA_Kappa3
PRO_182,0.23391999070528,PRO_182
RCTB_SMR_VSA3,0.233503171542278,RCTB_SMR_VSA3
RCTB_130,0.232852270921956,RCTB_130
PRO_245,0.232067530511703,PRO_245
PRO_fr_ether,0.231796488162007,PRO_fr_ether
RCTA_Chi2v,0.231622080880699,RCTA_Chi2v
RCTB_EState_VSA6,0.228125647845407,RCTB_EState_VSA6
PRO_113,0.227821690600534,PRO_113
PRO_203,0.227695919594403,PRO_203
CAT_192,0.227610337687162,CAT_192
RCTB_38,0.227437291501446,RCTB_38
RCTB_113,0.226293032151368,RCTB_113
RCTA_ExactMolWt,0.226066657907499,RCTA_ExactMolWt
PRO_130,0.225603050999399,PRO_130
RCTB_206,0.225131163320685,RCTB_206
RCTB_fr_ether,0.225027933565584,RCTB_fr_ether
PRO_125,0.222592861564997,PRO_125
PRO_176,0.221743473792692,PRO_176
PRO_58,0.219849573178579,PRO_58
RCTA_MinEStateIndex,0.217192067733571,RCTA_MinEStateIndex
CAT_96,0.216880895614807,CAT_96
PRO_161,0.216044568293286,PRO_161
RCTB_39,0.215537436244551,RCTB_39
PRO_28,0.214941816681273,PRO_28
RCTB_EState_VSA7,0.214575429981895,RCTB_EState_VSA7
CAT_27,0.213669757080694,CAT_27
RCTB_133,0.213420124217141,RCTB_133
PRO_27,0.212423314160639,PRO_27
PRO_175,0.212223268226418,PRO_175
PRO_fr_benzene,0.212174186805911,PRO_fr_benzene
RCTB_218,0.212087836034828,RCTB_218
RCTB_fr_Ndealkylation1,0.212082285574103,RCTB_fr_Ndealkylation1
RCTA_VSA_EState9,0.212054439337236,RCTA_VSA_EState9
RCTB_NumSaturatedCarbocycles,0.211919457444997,RCTB_NumSaturatedCarbocycles
PRO_66,0.211770276309129,PRO_66
RCTB_192,0.211554258810527,RCTB_192
RCTB_54,0.210890030626779,RCTB_54
CAT_MinPartialCharge,0.209985606153866,CAT_MinPartialCharge
RCTB_198,0.208866142458031,RCTB_198
PRO_131,0.208731925631612,PRO_131
CAT_202,0.208511068264297,CAT_202
PRO_172,0.208463706216614,PRO_172
CAT_SlogP_VSA12,0.207648030239002,CAT_SlogP_VSA12
RCTB_fr_NH0,0.207360326425282,RCTB_fr_NH0
RCTA_HeavyAtomMolWt,0.207338157525265,RCTA_HeavyAtomMolWt
RCTB_73,0.207219171455488,RCTB_73
RCTA_MolWt,0.206336465832739,RCTA_MolWt
RCTB_fr_halogen,0.205448937862352,RCTB_fr_halogen
RCTB_RingCount,0.204720443270137,RCTB_RingCount
PRO_88,0.204352643169156,PRO_88
RCTB_66,0.20429390774582,RCTB_66
PRO_235,0.204254741162303,PRO_235
PRO_13,0.202619489302949,PRO_13
RCTA_Chi3v,0.20202633316771,RCTA_Chi3v
RCTB_182,0.201867411529715,RCTB_182
RCTB_PEOE_VSA13,0.201737882232801,RCTB_PEOE_VSA13
PRO_134,0.201144194629979,PRO_134
PRO_91,0.201110760173282,PRO_91
RCTA_Kappa2,0.199826081166262,RCTA_Kappa2
PRO_189,0.199117319422778,PRO_189
PRO_NumAromaticCarbocycles,0.199023349426305,PRO_NumAromaticCarbocycles
PRO_183,0.198940958787666,PRO_183
CAT_138,0.197469961401925,CAT_138
PRO_67,0.194834287881163,PRO_67
PRO_NumSaturatedRings,0.194814564156206,PRO_NumSaturatedRings
RCTB_15,0.194545241309656,RCTB_15
PRO_7,0.193648861024518,PRO_7
CAT_74,0.193491726761527,CAT_74
PRO_86,0.193317067993169,PRO_86
RCTA_221,0.193197987733224,RCTA_221
PRO_32,0.193185521009091,PRO_32
RCTB_125,0.192884921163668,RCTB_125
PRO_129,0.19117789228694,PRO_129
PRO_105,0.190096852450799,PRO_105
RCTB_175,0.188659071151849,RCTB_175
RCTA_Chi4n,0.188042440658646,RCTA_Chi4n
RCTB_109,0.187487673797705,RCTB_109
PRO_145,0.187124468268549,PRO_145
PRO_54,0.186751882481616,PRO_54
RCTA_82,0.184941361059132,RCTA_82
PRO_11,0.183894265944183,PRO_11
RCTB_86,0.1837320995336,RCTB_86
RCTB_235,0.182191000598561,RCTB_235
RCTA_MaxEStateIndex,0.18153828024477,RCTA_MaxEStateIndex
RCTB_193,0.18136949321016,RCTB_193
CAT_fr_C_O_noCOO,0.181004512981343,CAT_fr_C_O_noCOO
RCTB_111,0.180703985024809,RCTB_111
PRO_167,0.180657744447568,PRO_167
RCTB_NumAromaticCarbocycles,0.17996604678619,RCTB_NumAromaticCarbocycles
RCTB_49,0.179903160095682,RCTB_49
PRO_206,0.178605003631142,PRO_206
CAT_13,0.178083657167517,CAT_13
RCTA_Chi1v,0.178028120225409,RCTA_Chi1v
SOL.CC1.CC.CC.C1,0.177879577113843,SOL.CC1.CC.CC.C1
RCTB_97,0.177448278016286,RCTB_97
CAT_172,0.177408375045532,CAT_172
RCTB_147,0.175823659628909,RCTB_147
CAT_NumAliphaticRings,0.175088216603269,CAT_NumAliphaticRings
